order_id,order_date,amount,product_id,customer_id,category,region,fulfilment_method,shipping_service,payment_status,return_event,return_date,refund_event,chargeback_event
ORD-0000170,2025-05-14 12:00:00,204.04,BOO-0008,CUST-01538,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023753,2025-05-14 13:00:00,1994.99,SPO-0016,CUST-01251,Sports,East,platform_fulfilled,Economy,cod,True,1748610000000000000,True,False
ORD-0001035,2025-05-14 13:00:00,1656.82,ELE-0003,CUST-01299,Electronics,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0022808,2025-05-14 13:00:00,450.63,SPO-0140,CUST-01562,Sports,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0005577,2025-05-14 13:00:00,94.52,BOO-0020,CUST-00907,Books,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0016120,2025-05-14 14:00:00,371.28,BEA-0002,CUST-01565,Beauty,West,platform_fulfilled,Economy,cod,False,,False,False
ORD-0023720,2025-05-14 14:00:00,2794.68,ELE-0001,CUST-00387,Electronics,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0009979,2025-05-14 14:00:00,1579.72,APP-0002,CUST-00893,Apparel,South,merchant_fulfilled,Standard,paid,True,1748268000000000000,True,True
ORD-0009624,2025-05-14 14:00:00,678.82,BEA-0001,CUST-00090,Beauty,South,platform_fulfilled,Standard,paid,True,1747663200000000000,True,False
ORD-0003256,2025-05-14 14:00:00,250.05,BEA-0003,CUST-00101,Beauty,North,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0019299,2025-05-14 15:00:00,1203.04,ELE-0001,CUST-00491,Electronics,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0020846,2025-05-14 16:00:00,1049.17,BEA-0001,CUST-01415,Beauty,South,third_party_fulfilled,Expedited,cod,True,1747497600000000000,True,False
ORD-0016684,2025-05-14 17:00:00,471.02,HOM-0001,CUST-01953,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008758,2025-05-14 17:00:00,1614.21,APP-0002,CUST-01840,Apparel,North,platform_fulfilled,Economy,cod,True,1747760400000000000,True,False
ORD-0013690,2025-05-14 18:00:00,2662.96,ELE-0001,CUST-01752,Electronics,West,third_party_fulfilled,Economy,paid,True,1748109600000000000,True,False
ORD-0000812,2025-05-14 18:00:00,933.67,APP-0001,CUST-00706,Apparel,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0000219,2025-05-14 18:00:00,156.6,BOO-0006,CUST-00505,Books,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003108,2025-05-14 18:00:00,894.67,HOM-0001,CUST-01142,Home,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0014812,2025-05-14 18:00:00,3021.75,APP-0140,CUST-00339,Apparel,Central,platform_fulfilled,Economy,cod,False,,False,False
ORD-0022171,2025-05-14 19:00:00,511.92,BOO-0001,CUST-00810,Books,West,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0006148,2025-05-14 19:00:00,1706.72,ELE-0001,CUST-01536,Electronics,West,merchant_fulfilled,Economy,paid,True,1748458800000000000,True,False
ORD-0015039,2025-05-14 19:00:00,3061.38,ELE-0002,CUST-01467,Electronics,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0004925,2025-05-14 19:00:00,3675.64,ELE-0003,CUST-00728,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015196,2025-05-14 21:00:00,425.26,BEA-0001,CUST-01508,Beauty,West,platform_fulfilled,Standard,paid,True,1748034000000000000,True,False
ORD-0005761,2025-05-14 21:00:00,1167.14,APP-0002,CUST-00966,Apparel,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0019292,2025-05-14 21:00:00,465.12,SPO-0001,CUST-00706,Sports,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0013359,2025-05-14 21:00:00,1953.23,ELE-0012,CUST-01982,Electronics,West,platform_fulfilled,Standard,paid,True,1748638800000000000,True,False
ORD-0016539,2025-05-14 21:00:00,1471.35,ELE-0001,CUST-01537,Electronics,East,platform_fulfilled,Standard,cod,False,,False,False
ORD-0023069,2025-05-14 22:00:00,394.1,APP-0002,CUST-00883,Apparel,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002846,2025-05-14 23:00:00,1577.89,HOM-0001,CUST-01861,Home,South,platform_fulfilled,Standard,paid,True,1748905200000000000,True,False
ORD-0000995,2025-05-14 23:00:00,254.94,BOO-0016,CUST-00856,Books,North,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0022090,2025-05-14 23:00:00,547.18,BEA-0009,CUST-01306,Beauty,North,third_party_fulfilled,Standard,paid,True,1748214000000000000,True,False
ORD-0006940,2025-05-14 23:00:00,1199.18,APP-0001,CUST-00551,Apparel,East,platform_fulfilled,Economy,paid,True,1748905200000000000,True,False
ORD-0009968,2025-05-14 23:00:00,830.42,HOM-0001,CUST-01186,Home,Central,platform_fulfilled,Standard,paid,True,1747695600000000000,True,False
ORD-0019592,2025-05-15 00:00:00,261.98,BOO-0001,CUST-01693,Books,North,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0013343,2025-05-15 00:00:00,968.69,APP-0001,CUST-00467,Apparel,East,third_party_fulfilled,Standard,cod,True,1747526400000000000,True,False
ORD-0011950,2025-05-15 00:00:00,1148.85,ELE-0001,CUST-01420,Electronics,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0022533,2025-05-15 01:00:00,415.29,BEA-0002,CUST-00331,Beauty,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0023325,2025-05-15 01:00:00,2477.01,ELE-0004,CUST-01066,Electronics,North,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0017378,2025-05-15 01:00:00,371.91,BEA-0002,CUST-01608,Beauty,South,platform_fulfilled,Economy,cod,True,1747789200000000000,True,False
ORD-0001906,2025-05-15 02:00:00,1159.42,ELE-0007,CUST-00838,Electronics,South,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0015720,2025-05-15 02:00:00,824.4,HOM-0001,CUST-00809,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0010226,2025-05-15 02:00:00,658.24,BEA-0001,CUST-01612,Beauty,North,platform_fulfilled,Standard,paid,True,1748484000000000000,True,False
ORD-0005618,2025-05-15 03:00:00,1361.28,SPO-0001,CUST-00850,Sports,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0000904,2025-05-15 03:00:00,2570.98,ELE-0001,CUST-01879,Electronics,East,third_party_fulfilled,Standard,paid,True,1748919600000000000,True,False
ORD-0002105,2025-05-15 03:00:00,508.79,HOM-0001,CUST-01042,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012447,2025-05-15 03:00:00,466.28,HOM-0002,CUST-00401,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004723,2025-05-15 03:00:00,745.14,APP-0032,CUST-01783,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013957,2025-05-15 03:00:00,589.74,APP-0004,CUST-01096,Apparel,Central,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0007548,2025-05-15 03:00:00,691.3,APP-0001,CUST-01509,Apparel,East,platform_fulfilled,Standard,paid,True,1748487600000000000,True,False
ORD-0012017,2025-05-15 03:00:00,417.89,BOO-0001,CUST-01595,Books,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0003966,2025-05-15 04:00:00,518.24,APP-0016,CUST-00930,Apparel,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0023982,2025-05-15 04:00:00,3163.38,HOM-0001,CUST-01905,Home,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0018109,2025-05-15 05:00:00,957.78,HOM-0001,CUST-00135,Home,East,third_party_fulfilled,Standard,cod,True,1748494800000000000,True,False
ORD-0005478,2025-05-15 06:00:00,2485.57,ELE-0006,CUST-01117,Electronics,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0020120,2025-05-15 07:00:00,1126.42,APP-0001,CUST-01800,Apparel,East,platform_fulfilled,Standard,paid,True,1748329200000000000,True,False
ORD-0023365,2025-05-15 07:00:00,591.49,BEA-0001,CUST-01958,Beauty,East,merchant_fulfilled,Economy,cod,True,1748070000000000000,False,False
ORD-0014611,2025-05-15 08:00:00,1517.96,APP-0001,CUST-01561,Apparel,West,third_party_fulfilled,Standard,paid,True,1747900800000000000,True,False
ORD-0009873,2025-05-15 08:00:00,597.53,HOM-0005,CUST-01947,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008292,2025-05-15 08:00:00,122.5,BOO-0001,CUST-01228,Books,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0009943,2025-05-15 08:00:00,432.67,BEA-0001,CUST-01077,Beauty,North,merchant_fulfilled,Economy,paid,True,1748332800000000000,True,False
ORD-0020740,2025-05-15 09:00:00,1642.64,ELE-0003,CUST-00068,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021309,2025-05-15 09:00:00,173.81,BOO-0043,CUST-01368,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007904,2025-05-15 09:00:00,899.45,HOM-0001,CUST-00333,Home,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0015033,2025-05-15 09:00:00,743.39,APP-0001,CUST-01128,Apparel,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0006396,2025-05-15 09:00:00,280.33,BEA-0001,CUST-00947,Beauty,West,platform_fulfilled,Economy,paid,True,1748250000000000000,True,False
ORD-0012289,2025-05-15 10:00:00,403.39,BOO-0002,CUST-00006,Books,South,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0005472,2025-05-15 10:00:00,1235.15,APP-0001,CUST-00919,Apparel,East,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0017639,2025-05-15 10:00:00,303.9,BOO-0001,CUST-01663,Books,South,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0013050,2025-05-15 10:00:00,947.6,APP-0002,CUST-01357,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016013,2025-05-15 10:00:00,848.0,BEA-0002,CUST-01146,Beauty,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0010160,2025-05-15 11:00:00,1042.72,BEA-0001,CUST-01409,Beauty,Central,platform_fulfilled,Expedited,paid,True,1748257200000000000,True,False
ORD-0016430,2025-05-15 11:00:00,282.66,APP-0003,CUST-00228,Apparel,South,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0004355,2025-05-15 11:00:00,1037.22,SPO-0001,CUST-00644,Sports,Central,platform_fulfilled,Standard,paid,True,1748516400000000000,True,False
ORD-0010242,2025-05-15 11:00:00,277.94,APP-0002,CUST-01733,Apparel,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0003375,2025-05-15 11:00:00,2356.7,HOM-0001,CUST-00445,Home,West,third_party_fulfilled,Standard,paid,True,1748084400000000000,True,False
ORD-0015432,2025-05-15 11:00:00,2898.28,HOM-0004,CUST-00178,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020375,2025-05-15 12:00:00,1545.41,HOM-0024,CUST-01828,Home,North,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0000565,2025-05-15 12:00:00,1863.73,HOM-0003,CUST-01182,Home,North,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0020954,2025-05-15 12:00:00,395.23,APP-0001,CUST-00344,Apparel,West,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0011283,2025-05-15 13:00:00,2965.96,HOM-0008,CUST-01535,Home,West,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0020524,2025-05-15 13:00:00,518.44,APP-0001,CUST-00117,Apparel,South,third_party_fulfilled,Standard,paid,True,1748523600000000000,True,False
ORD-0014423,2025-05-15 14:00:00,1882.63,ELE-0001,CUST-01232,Electronics,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0007833,2025-05-15 14:00:00,308.94,APP-0001,CUST-00890,Apparel,South,merchant_fulfilled,Standard,paid,True,1747576800000000000,True,False
ORD-0005576,2025-05-15 14:00:00,424.01,APP-0007,CUST-00629,Apparel,Central,third_party_fulfilled,Expedited,paid,True,1749045600000000000,True,False
ORD-0008211,2025-05-15 15:00:00,1041.76,ELE-0001,CUST-00632,Electronics,Central,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0004928,2025-05-15 16:00:00,846.09,ELE-0001,CUST-00218,Electronics,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0015881,2025-05-15 16:00:00,839.16,APP-0007,CUST-01094,Apparel,West,merchant_fulfilled,Standard,paid,True,1747670400000000000,True,False
ORD-0001461,2025-05-15 17:00:00,186.16,BEA-0002,CUST-00623,Beauty,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0020730,2025-05-15 18:00:00,2635.24,ELE-0001,CUST-00443,Electronics,North,platform_fulfilled,Standard,paid,True,1748368800000000000,True,False
ORD-0003368,2025-05-15 18:00:00,1781.95,HOM-0001,CUST-00730,Home,North,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0000805,2025-05-15 18:00:00,1885.04,APP-0001,CUST-01678,Apparel,East,platform_fulfilled,Standard,cod,True,1748023200000000000,True,False
ORD-0017569,2025-05-15 18:00:00,800.13,APP-0001,CUST-01542,Apparel,East,merchant_fulfilled,Standard,paid,True,1748973600000000000,True,False
ORD-0021976,2025-05-15 18:00:00,582.88,BEA-0001,CUST-01197,Beauty,South,merchant_fulfilled,Standard,paid,True,1748800800000000000,True,False
ORD-0018741,2025-05-15 19:00:00,896.91,BEA-0001,CUST-01176,Beauty,West,platform_fulfilled,Standard,paid,True,1748286000000000000,True,False
ORD-0004944,2025-05-15 19:00:00,682.75,BOO-0005,CUST-00342,Books,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0015531,2025-05-15 19:00:00,280.66,BOO-0005,CUST-01558,Books,North,merchant_fulfilled,Standard,paid,True,1748113200000000000,True,False
ORD-0015344,2025-05-15 19:00:00,992.81,APP-0002,CUST-01771,Apparel,Central,platform_fulfilled,Standard,paid,True,1748372400000000000,True,False
ORD-0018992,2025-05-15 20:00:00,597.35,HOM-0001,CUST-00957,Home,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0022529,2025-05-15 21:00:00,447.26,APP-0002,CUST-01612,Apparel,East,platform_fulfilled,Standard,cod,True,1748120400000000000,True,False
ORD-0022648,2025-05-15 21:00:00,333.28,APP-0001,CUST-01512,Apparel,South,merchant_fulfilled,Economy,paid,True,1747688400000000000,True,False
ORD-0008379,2025-05-15 21:00:00,2615.98,ELE-0001,CUST-01120,Electronics,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0007100,2025-05-15 22:00:00,505.18,APP-0013,CUST-01122,Apparel,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0023022,2025-05-15 22:00:00,2124.77,ELE-0005,CUST-01679,Electronics,West,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0019034,2025-05-15 22:00:00,852.4,SPO-0014,CUST-01717,Sports,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0010737,2025-05-15 23:00:00,1768.51,ELE-0001,CUST-01639,Electronics,North,merchant_fulfilled,Expedited,paid,True,1748559600000000000,True,False
ORD-0014989,2025-05-15 23:00:00,3285.24,ELE-0006,CUST-00685,Electronics,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0017514,2025-05-15 23:00:00,1134.7,ELE-0002,CUST-00397,Electronics,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0009161,2025-05-15 23:00:00,5962.95,ELE-0002,CUST-01525,Electronics,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0017189,2025-05-16 00:00:00,1117.64,APP-0001,CUST-00618,Apparel,East,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0016055,2025-05-16 00:00:00,1240.43,ELE-0001,CUST-01599,Electronics,West,platform_fulfilled,Economy,paid,True,1748476800000000000,True,False
ORD-0015198,2025-05-16 00:00:00,838.37,APP-0001,CUST-01228,Apparel,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0003121,2025-05-16 00:00:00,733.37,APP-0007,CUST-00119,Apparel,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0012907,2025-05-16 01:00:00,1149.67,BEA-0001,CUST-01015,Beauty,West,merchant_fulfilled,Expedited,paid,True,1748134800000000000,True,False
ORD-0000665,2025-05-16 01:00:00,1258.9,ELE-0001,CUST-01277,Electronics,Central,merchant_fulfilled,Standard,paid,True,1748566800000000000,False,False
ORD-0005837,2025-05-16 02:00:00,988.28,SPO-0001,CUST-01319,Sports,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0001444,2025-05-16 02:00:00,252.57,APP-0032,CUST-01992,Apparel,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0017245,2025-05-16 02:00:00,1699.28,BEA-0001,CUST-01747,Beauty,South,platform_fulfilled,Standard,paid,True,1748484000000000000,True,False
ORD-0013561,2025-05-16 02:00:00,956.15,APP-0002,CUST-00040,Apparel,South,platform_fulfilled,Standard,paid,True,1749088800000000000,True,False
ORD-0023583,2025-05-16 02:00:00,1122.2,ELE-0004,CUST-01757,Electronics,North,third_party_fulfilled,Economy,paid,True,1749088800000000000,True,False
ORD-0013461,2025-05-16 03:00:00,378.97,APP-0002,CUST-01898,Apparel,North,merchant_fulfilled,Standard,paid,True,1747710000000000000,True,False
ORD-0011801,2025-05-16 03:00:00,386.4,BEA-0003,CUST-01979,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013164,2025-05-16 04:00:00,524.43,APP-0022,CUST-00287,Apparel,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0009746,2025-05-16 04:00:00,387.72,BEA-0012,CUST-01099,Beauty,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0018036,2025-05-16 04:00:00,2020.41,APP-0004,CUST-00258,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0011020,2025-05-16 04:00:00,553.36,BEA-0001,CUST-00324,Beauty,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0010086,2025-05-16 04:00:00,363.35,BEA-0001,CUST-00987,Beauty,West,platform_fulfilled,Standard,paid,True,1747627200000000000,True,False
ORD-0009720,2025-05-16 05:00:00,1149.71,APP-0001,CUST-00370,Apparel,South,platform_fulfilled,Expedited,paid,True,1748494800000000000,True,False
ORD-0006711,2025-05-16 05:00:00,355.8,APP-0140,CUST-00106,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000159,2025-05-16 05:00:00,397.39,BEA-0001,CUST-00290,Beauty,South,merchant_fulfilled,Standard,paid,True,1748840400000000000,False,False
ORD-0007815,2025-05-16 05:00:00,2785.35,HOM-0001,CUST-00933,Home,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0021555,2025-05-16 05:00:00,869.4,APP-0001,CUST-01863,Apparel,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0003418,2025-05-16 06:00:00,230.26,BEA-0002,CUST-00140,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015761,2025-05-16 06:00:00,525.57,APP-0001,CUST-01920,Apparel,North,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0021031,2025-05-16 06:00:00,467.56,BOO-0003,CUST-01279,Books,East,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0004511,2025-05-16 06:00:00,744.06,HOM-0001,CUST-01069,Home,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0002427,2025-05-16 06:00:00,2246.7,APP-0008,CUST-00146,Apparel,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0009135,2025-05-16 06:00:00,568.83,APP-0001,CUST-01522,Apparel,South,merchant_fulfilled,Standard,paid,True,1748239200000000000,True,False
ORD-0011398,2025-05-16 07:00:00,335.52,BEA-0001,CUST-00588,Beauty,North,platform_fulfilled,Standard,cod,True,1747724400000000000,True,False
ORD-0009949,2025-05-16 07:00:00,870.3,HOM-0001,CUST-00907,Home,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0001547,2025-05-16 07:00:00,618.49,APP-0005,CUST-01720,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004608,2025-05-16 09:00:00,763.01,APP-0008,CUST-01424,Apparel,Central,merchant_fulfilled,Standard,paid,True,1748250000000000000,True,False
ORD-0016445,2025-05-16 09:00:00,1157.13,APP-0001,CUST-00094,Apparel,East,third_party_fulfilled,Expedited,paid,True,1749027600000000000,True,False
ORD-0010538,2025-05-16 09:00:00,649.27,BEA-0002,CUST-00986,Beauty,North,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0006731,2025-05-16 09:00:00,401.5,BEA-0015,CUST-01253,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021547,2025-05-16 09:00:00,318.51,BOO-0001,CUST-00195,Books,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0009824,2025-05-16 10:00:00,3309.74,ELE-0003,CUST-01259,Electronics,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0001103,2025-05-16 10:00:00,582.28,BEA-0001,CUST-00630,Beauty,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0018610,2025-05-16 10:00:00,133.06,BOO-0002,CUST-00727,Books,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022723,2025-05-16 10:00:00,1286.99,APP-0002,CUST-00385,Apparel,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0022488,2025-05-16 10:00:00,2288.66,HOM-0003,CUST-00733,Home,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0011396,2025-05-16 11:00:00,582.8,HOM-0006,CUST-01469,Home,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0010715,2025-05-16 12:00:00,1159.28,HOM-0003,CUST-01025,Home,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0004738,2025-05-16 13:00:00,761.72,APP-0001,CUST-01500,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014490,2025-05-16 14:00:00,430.14,APP-0001,CUST-00101,Apparel,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0013417,2025-05-16 16:00:00,601.39,SPO-0003,CUST-00473,Sports,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0007215,2025-05-16 16:00:00,1347.61,BEA-0001,CUST-00907,Beauty,West,merchant_fulfilled,Standard,paid,True,1747756800000000000,True,False
ORD-0002248,2025-05-16 16:00:00,1265.52,HOM-0002,CUST-01001,Home,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0008430,2025-05-16 17:00:00,941.36,HOM-0002,CUST-01479,Home,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0008520,2025-05-16 17:00:00,1211.29,APP-0007,CUST-00641,Apparel,South,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0010886,2025-05-16 17:00:00,800.43,APP-0001,CUST-01363,Apparel,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0005758,2025-05-16 17:00:00,2869.85,ELE-0001,CUST-00734,Electronics,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0008613,2025-05-16 17:00:00,539.3,HOM-0002,CUST-00964,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014649,2025-05-16 17:00:00,794.06,SPO-0002,CUST-00796,Sports,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014383,2025-05-16 17:00:00,210.97,BEA-0002,CUST-01209,Beauty,East,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0017689,2025-05-16 17:00:00,457.73,BEA-0001,CUST-00124,Beauty,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0018401,2025-05-16 17:00:00,445.77,BEA-0001,CUST-01196,Beauty,North,platform_fulfilled,Economy,paid,True,1748278800000000000,True,False
ORD-0000228,2025-05-16 18:00:00,1169.22,HOM-0001,CUST-01395,Home,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0001881,2025-05-16 18:00:00,273.6,HOM-0002,CUST-00761,Home,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0006703,2025-05-16 18:00:00,300.46,BOO-0001,CUST-01767,Books,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0018921,2025-05-16 19:00:00,518.61,BOO-0071,CUST-00071,Books,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0014316,2025-05-16 19:00:00,1126.18,APP-0002,CUST-00682,Apparel,Central,platform_fulfilled,Standard,paid,True,1748458800000000000,False,False
ORD-0012611,2025-05-16 19:00:00,635.27,BEA-0001,CUST-00421,Beauty,East,platform_fulfilled,Economy,paid,True,1749063600000000000,True,False
ORD-0012784,2025-05-16 19:00:00,895.32,HOM-0001,CUST-00495,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013284,2025-05-16 20:00:00,562.26,APP-0001,CUST-01875,Apparel,West,third_party_fulfilled,Standard,cod,True,1748980800000000000,True,False
ORD-0004399,2025-05-16 20:00:00,793.97,APP-0002,CUST-00614,Apparel,South,merchant_fulfilled,Standard,paid,True,1748635200000000000,True,False
ORD-0023930,2025-05-16 20:00:00,2465.43,ELE-0010,CUST-00997,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020370,2025-05-16 21:00:00,2917.31,ELE-0001,CUST-00555,Electronics,Central,third_party_fulfilled,Expedited,paid,True,1748638800000000000,True,False
ORD-0016354,2025-05-16 21:00:00,772.78,SPO-0004,CUST-00980,Sports,South,platform_fulfilled,Expedited,cod,False,,False,True
ORD-0018339,2025-05-16 22:00:00,269.22,BEA-0001,CUST-01346,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020399,2025-05-16 22:00:00,461.59,APP-0001,CUST-00741,Apparel,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0003097,2025-05-16 22:00:00,375.44,APP-0001,CUST-01980,Apparel,North,merchant_fulfilled,Economy,paid,True,1747778400000000000,False,False
ORD-0012731,2025-05-16 23:00:00,281.1,BOO-0035,CUST-00255,Books,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015504,2025-05-16 23:00:00,259.67,BOO-0001,CUST-01099,Books,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012557,2025-05-16 23:00:00,1790.47,APP-0001,CUST-01475,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004933,2025-05-17 00:00:00,992.86,BEA-0001,CUST-01333,Beauty,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0005275,2025-05-17 00:00:00,1949.09,ELE-0014,CUST-00641,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021844,2025-05-17 00:00:00,466.68,HOM-0004,CUST-01031,Home,North,merchant_fulfilled,Expedited,paid,True,1747872000000000000,False,False
ORD-0023230,2025-05-17 01:00:00,798.44,APP-0001,CUST-01148,Apparel,East,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0005036,2025-05-17 01:00:00,1128.07,APP-0001,CUST-00559,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0005520,2025-05-17 02:00:00,684.82,HOM-0003,CUST-00049,Home,West,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0003448,2025-05-17 02:00:00,419.57,BEA-0001,CUST-00553,Beauty,North,platform_fulfilled,Economy,paid,True,1748916000000000000,True,False
ORD-0000441,2025-05-17 03:00:00,948.0,SPO-0001,CUST-01010,Sports,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004592,2025-05-17 03:00:00,1602.54,ELE-0003,CUST-01701,Electronics,South,merchant_fulfilled,Standard,cod,False,,False,False
